MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
TN5gwNYG,331492,TN,true,35.87115709,-84.69528164,NA,21.1362,7.593017129e6,Any[0],lfr,C,4333.898820293746,13001.696460881238,12,1.4562327117962854e7,20.825488046348823,3.0,0.3835728932046958,3.8965983444689014e6,6.166691708444963e6,8.951650518744297e6,8.951650518744297e6,7.322416179723163e6,7.322416179723163e6
