value
56.502649841308596
113.99853298611112
30.070026041666665
-0.613682115342882
-0.6136685519748264
-0.6136557345920138
-0.6136431884765625
-0.6136313205295139
-0.7542551676432292
-2.9429475911458334
91.88743455674913
113.84813368055555
112.53504340277777
112.49493055555556
112.13518229166667
112.75116319444444
84.43934027777777
-0.6871183268229166
-0.7154001193576389
-0.7152945963541667
6.006093978881836
-0.6140127902560764
-0.613982408311632
-0.6139497884114583
-0.6139145236545139
-0.6138794623480903
-0.6138468424479167
-0.6138174777560764
-0.6137910970052083
-0.61376708984375
-0.6137451171875
-0.6137249077690973
-0.7537796359592014
14.34904276529948
112.88541666666667
113.92467881944444
111.94091145833333
110.38443576388889
112.26183159722223
112.69885416666666
75.8215798611111
-0.6871177164713541
-0.7154000515407987
-0.7152951388888888
4.6158180830213755
-0.6140142822265625
-0.6139840359157986
-0.6139516194661458
-0.6139165581597222
-0.6138817003038195
-0.6138492160373263
-0.6138199869791666
-0.6137936740451388
-0.6137698703342014
-0.6137481011284722
-0.6137280951605902
-0.7532198757595486
-2.743674858940972
111.64083190086815
112.26019965277777
109.78717013888888
110.67799479166666
111.87124131944445
21.471480034722223
-0.8111027018229167
-0.7153455268012153
-0.7152712673611111
-0.8195162624782986
-0.6140041775173611
-0.613976304796007
-0.6139461941189236
-0.6139143880208333
-0.6138829210069444
-0.6138536919487847
-0.6138271755642362
-0.6138030327690972
-0.9637488471137152
-1.2642500813802082
-1.2668010796440972
-1.2656814236111111
-1.3988324652777777
10.006744791666666
112.05189236111111
113.09243055555555
111.36663194444445
112.95402777777778
112.63841145833334
112.97166666666666
83.78683159722222
-0.6871202256944444
-0.7154025607638889
-0.7152983940972222
4.192455012003581
-0.6140201822916667
-0.6139908175998264
-0.6139589436848958
-0.6139243570963542
-0.6138897026909722
-0.613857421875
-0.613828125
-0.6138016764322917
-0.6137774658203125
-0.6137552897135417
-0.6137348090277778
-0.7523943413628472
14.82121107313368
113.288671875
113.92393229166667
112.79284722222222
113.01847222222223
112.4309375
112.43824652777778
100.53546875
24.714405381944445
-0.6869289822048611
-0.7153008355034722
-0.8195394558376736
-0.6140273708767361
-0.6140000406901042
-0.6139701334635417
-0.6139369032118056
-0.6139029269748264
-0.6138711208767361
-0.6138423665364583
-0.6138163926866319
-0.6137927924262153
-0.6137710910373264
-0.613751220703125
-0.7520862494574653
11.095063612196181
112.72071180555555
113.68594618055556
112.116328125
113.29920138888889
112.97112847222222
113.31676215277778
98.82180555555556
-0.6871224636501736
-0.7154062906901042
-0.715303955078125
4.9160887315538195
-0.6140315077039931
-0.6140033637152778
-0.6139723036024306
-0.6139381239149305
-0.6139037407769097
-0.6138716634114584
-0.6138426378038194
-0.6138163248697917
-0.6137922498914931
-0.6137700737847223
-0.6137495930989584
-0.7518088785807292
14.591638522677952
112.81769097222222
114.18496527777778
112.359765625
113.87517361111111
113.50894097222222
113.77677951388888
82.24059895833334
-0.6871179877387152
-0.7154014756944445
-0.7152985297309028
4.084025031195747
-0.6140231662326389
-0.6139952935112847
-0.6139645046657987
-0.6139306640625
-0.6138966878255209
-0.6138648817274306
-0.613836195203993
-0.6138103569878472
-0.6137868245442708
-0.6137652587890625
-0.6137452528211805
-0.7515912543402777
-2.619941677517361
113.35882304768181
116.117734375
30.67605251736111
28.87159722222222
115.90205729166667
116.64552083333334
-0.822701416015625
-0.7153946261935764
-0.7152935791015625
6.45240980360243
-0.6140186903211805
-0.6139906819661458
-0.6139601643880208
-0.6139267306857639
-0.6138932969835069
-0.6138621690538194
-0.6138337537977431
-0.6138079155815972
-0.639947984483507
-1.2815105523003472
-1.2813066948784722
-1.277615695529514
-1.4087338595920138
-6.674587131076389
111.72351142403153
115.60001736111111
113.86162326388889
111.35948784722223
115.62238715277778
115.49074652777777
73.58109375
-0.6871160888671874
-0.7154001193576389
-0.7152976481119792
3.960159123738607
-0.6140230305989584
-0.6139954969618056
-0.6139655219184028
-0.6139322238498264
-0.613898451063368
-0.6138666449652778
-0.6138379584418403
-0.6138119845920139
-0.613788316514757
-0.6137665473090278
-0.6137464057074653
-0.7515416124131944
13.472493150499131
114.16949652777778
115.3104513888889
113.81352430555556
114.46527777777777
114.48891493055555
114.31092881944444
91.83980034722222
-0.687117919921875
-0.715401611328125
-0.7152991400824653
4.032148445977105
-0.6140247260199653
-0.6139973280164931
-0.6139673529730902
-0.6139339870876737
-0.6139004855685763
-0.6138692898220486
-0.6138411458333334
-0.6138155788845486
-0.6137921820746528
-0.6137708875868055
-0.6137514241536458
-0.7512256537543403
-0.798120863172743
-0.7981038411458333
-1.0945665147569446
-1.0498560926649305
18.0693606906467
-0.8712703450520833
45.44963568793403
-0.8301222737630208
-0.7154468451605903
-0.7153252495659722
4.980100979275174
-0.6140409342447917
-0.6140134006076389
-0.6139842393663194
-0.6139507378472222
-0.6139158799913195
-0.613883056640625
-0.6138533528645833
-0.6138264973958333
-0.6138018798828125
-0.6137792290581597
-1.163697781032986
-1.2697361924913195
-1.2654947916666666
-1.4452635362413195
-1.4413349066840278
-1.438383517795139
-1.4363288031684027
-1.4353900824652779
-1.4356808810763888
-1.7664439561631944
-1.4020421006944443
-1.2667730034722222
-1.269843478732639
-1.2723813205295138
-1.2743714735243055
-1.2759913465711805
-1.277242702907986
-1.2784954155815973
-1.2795674641927084
-1.2804587131076388
-1.2811688910590278
-1.2816973198784722
-1.282043728298611
-1.2822079806857638
-1.2820065646701388
-1.2786851671006945
-1.410160183376736
-3.862013108995226
73.61607435438368
115.55084201388888
115.33782986111112
114.78074652777778
114.115078125
114.05262152777777
107.5690798611111
69.75011284722223
-0.6869247097439236
-0.7152950710720486
-0.8195327419704861
-0.6140193684895834
-0.6139906141493056
-0.6139594184027778
-0.6139249674479167
-0.6138900417751736
-0.6138572862413194
-0.6138275824652778
-0.613800794813368
-0.6137764485677083
-0.6137540011935764
-0.6137333170572916
-0.7519451226128472
-0.9002437337239584
-6.471759507921007
32.11520425595343
-0.8804957411024306
-0.8996030680338541
14.983940090603298
106.98534722222222
33.55241970486111
-0.686983642578125
-0.7153302680121528
-0.7152631293402778
-0.8195096503363716
-0.6139967854817708
-0.6139675564236111
-0.6139363606770833
-0.61390380859375
-0.6138722059461805
-0.6138430447048611
-0.6138167317708333
-0.6137928602430556
-0.6279046630859375
-1.2666277398003472
-1.2645897081163195
-1.3983242458767362
-1.2544691297743056
-1.4348253038194445
-1.2493408203125
-1.4333512369791668
-1.4340751139322916
-1.2515235731336805
-1.2538913302951389
-1.2555282931857639
-1.2604739040798612
-1.2619327799479167
-1.2628413899739583
-1.2639332411024307
-1.2648417154947917
-1.26538330078125
-1.2653746202256944
-1.26518310546875
-1.2655428059895832
-6.7689420572916665
-9.429944661458334
-9.464786241319445
-9.580908203125
-9.742994791666666
-9.823586154513889
-9.787936197916666
-1.4444981553819445
-1.25755859375
-1.4389713541666667
-1.2534735785590279
-1.252901611328125
-1.437110324435764
-1.4390946451822917
-1.8062596299913194
-1.3653946940104167
-1.3676308865017361
-1.267464328342014
-1.2677989366319444
-1.2679592556423611
-1.2686698404947916
-1.26955810546875
-1.270260009765625
-1.2704124620225694
-1.2702008734809027
-1.2698088921440973
-1.2699701605902778
-1.2705002170138888
-1.2712151421440971
-1.26917724609375
-1.4039906141493055
9.876453857421875
114.274375
115.34005208333333
115.21809895833333
114.92153645833334
114.50685763888889
114.41161458333333
107.52330729166667
55.76289930555556
-0.6869249810112847
-0.7152959526909722
-0.8195349460177951
-0.6140227593315972
-0.6139950222439237
-0.6139647759331597
-0.6139312065972222
-0.613897230360243
-0.6138654242621527
-0.613836669921875
-0.6138106282552084
-0.6137869601779514
-0.6137651231553819
-0.6137448459201389
-0.7543849012586805
-1.219443834092882
77.45578219943576
114.06530381944444
113.92755208333334
113.62861979166667
113.23174479166667
113.39940972222222
109.06628472222222
59.0234765625
-0.6869247775607639
-0.7152955457899306
-0.8195344712999132
-0.6140225558810763
-0.6139952256944444
-0.6139653184678819
-0.6139320203993055
-0.6138983832465278
-0.6138671196831598
-0.613839111328125
-0.613813951280382
-0.6137909613715278
-0.61376953125
-0.6137497965494791
-0.7550879584418403
15.09816202799479
113.31947048611111
113.67546875
113.34878472222222
112.9387673611111
112.59517361111111
112.96275173611112
109.00765625
88.27118055555556
-0.6869280327690972
-0.7152994113498264
-0.8195392184787327
-0.6140285237630209
-0.6140016004774306
-0.6139717610677083
-0.6139381239149305
-0.61390380859375
-0.613871595594618
-0.6138425021701389
-0.6138164605034723
-0.6137929280598958
-0.6137714301215278
-0.6137516276041667
-0.7559270562065972
15.026196424696181
112.822109375
113.122578125
113.24592881944444
98.35627604166666
112.4544357638889
62.40257378472222
36.363515625
-0.68710693359375
-0.7153943549262153
-0.7152944607204861
5.105265485975478
-0.6140235053168402
-0.6139969889322917
-0.6139670138888889
-0.6139331732855903
-0.6138987901475694
-0.6138666449652778
-0.6138374837239583
-0.6138111029730903
-0.6137872992621528
-0.6137655978732639
-0.6137459309895833
-0.7562409125434028
-0.7977887641059028
-0.7978658040364583
-0.8268582492404514
-0.81577392578125
-0.9747854614257813
-0.8997142198350695
25.638287082248265
-0.8563815646701389
-0.7153978814019097
-0.7152950032552083
-0.7283836873372396
-0.6140148247612848
-0.6139854600694444
-0.6139539930555555
-0.6139200846354167
-0.6138863118489584
-0.61385498046875
-0.6138269721137153
-1.0992087809244793
-1.27638671875
-1.2765496148003472
-1.2761634657118055
-1.2728411187065973
-1.4111196560329862
-6.914770236545139
113.24062652061383
116.00357638888889
116.041328125
115.73102430555555
115.22652777777778
114.95319444444445
92.59102430555555
28.890993923611113
-0.6868658447265625
-0.7152677408854167
-0.8195134819878472
-0.6140006510416667
-0.6139716254340277
-0.6139404296875
-0.8245981852213542
-1.2739127604166667
-1.2740667046440972
-1.2733056640625
-1.274566650390625
-1.2767473687065973
-1.276910400390625
-1.2721177842881946
-1.4091837565104166
12.275078125
113.35699652777778
114.14078125
102.195546875
34.48271701388889
-0.8711428493923611
-0.8994228108723958
-0.8901640489366319
7.451380615234375
-0.6141007486979166
-0.6140572781032986
-0.6140211995442708
-0.613988783094618
-0.6139548068576389
-0.6139200846354167
-0.6138869900173611
-0.6138565402560764
-0.6138292100694445
-0.6138044569227431
-0.6137819417317708
-0.6137612575954862
-0.6137420654296875
-0.6137239583333334
-0.7592940945095487
-0.799315660264757
7.69670169406467
110.47164930555556
116.58463541666667
116.31363715277777
115.84073784722223
115.48573784722223
111.15489583333333
24.869327256944445
-0.6869202338324653
-0.715292494032118
-0.8195312839084201
-0.614019029405382
-0.6139915635850695
-0.6139617241753472
-0.6139284261067708
-0.6138946533203125
-0.613863050672743
-0.6138346354166667
-0.613809068467882
-0.6137857394748264
-0.613764173719618
-0.7324574110243055
-1.4153782823350693
15.074625922309028
114.92877604166667
115.36026909722223
115.27394965277777
114.84677951388889
114.11417534722223
113.89324652777778
113.28808159722222
94.64305555555555
41.52029513888889
-0.6868231879340277
-0.7938164605034722
-0.6140233018663195
-0.6139956325954861
-0.6139655219184028
-0.8001757134331597
-1.2720994737413194
-1.2722516547309028
-1.2725907389322917
-1.272932400173611
-1.2736433919270833
-1.27417236328125
-1.2704802788628473
-1.4116971842447916
15.028989800347222
113.50639756944445
113.50413194444444
112.97045138888889
112.30484375
111.75526909722223
111.97488715277778
111.20969618055555
94.00144097222223
37.436276041666666
-0.6868270534939236
-0.7942923651801215
-0.6140300157335069
-0.6140026177300347
-0.6139723714192709
-1.1218702528211806
-1.2625591362847222
-1.2636286078559027
-1.2645175509982638
-1.264675021701389
-1.2639171006944445
-1.2629778374565972
-1.26038818359375
-1.4053099229600694
14.907388373480902
112.79661458333334
99.87719618055556
113.3640625
113.16888888888889
112.65469618055556
65.55465711805556
-0.8711439344618056
-0.7172471110026042
-0.7153130425347223
5.987072338528104
-0.6140337456597222
-0.6140066189236111
-0.6139773220486111
-0.6139446343315972
-0.6139111328125
-0.6138795301649306
-0.613850572374132
-0.6138241238064236
-0.6137997097439236
-0.6137769232855903
-0.6137554253472223
-0.6137350802951389
-0.7650322808159722
15.164645453559027
113.59171875
113.82739583333333
113.54152777777777
113.12803819444444
112.52606770833333
112.44640625
113.26159722222222
96.20512152777778
38.04368489583333
-0.6868214246961806
-0.7917633056640625
-0.6140177408854167
-0.6139879692925347
-0.6139559597439236
-0.6139211018880208
-0.6138861083984375
-0.6138534206814236
-1.1372218831380208
-1.2740181477864583
-1.2745448133680555
-1.2743391927083334
-1.2713811577690972
-1.4176273600260416
14.934456380208333
113.03084201388889
113.09712673611111
112.78940972222222
112.3065625
111.60493055555555
111.5021875
114.29583333333333
96.77430555555556
91.50056423611112
-0.6868259684244792
-0.8871463690863716
-0.6140252685546875
-0.6139963107638889
-0.6139650472005208
-0.6139308675130208
-0.6138966200086805
-0.6138645426432292
-0.61383544921875
-0.6138092719184027
-0.613785400390625
-0.9285026041666666
-1.2679052734375
-1.4144710286458333
14.889845648871528
112.28919270833333
112.30777777777777
112.39368055555556
112.1602517361111
111.5709548611111
111.62421006944444
111.69098958333333
97.87168402777777
90.53776041666667
-0.6868272569444445
-0.7885449896918403
-0.6140279134114583
-0.6140001763237847
-0.6139697265625
-0.6139360894097222
-0.613902113172743
-0.6138702392578125
-0.6138413492838541
-0.6138152398003472
-0.6137914360894097
-0.6137695990668403
-1.0636193169487846
-1.4145511881510417
-1.4379041883680554
-1.618735622829861
11.402881469726562
112.76642361111111
113.08286458333333
112.49574652777778
112.50154513888889
114.73736111111111
93.39032986111111
30.14728298611111
-0.6868248833550348
-0.7958199055989583
-0.6140245225694444
-1.0454287380642362
-1.2703310818142362
-1.269930419921875
-1.2700801595052083
-1.2709663899739583
-1.2722227647569444
-1.2736655002170139
-1.2754775661892361
-1.2758228895399306
-1.2706614854600695
-1.4208310275607638
29.985945705837672
113.00913194444445
112.83761284722222
112.55838541666667
112.15780381944444
111.68710069444444
111.89158854166666
114.36996527777778
96.84960069444445
91.48269097222222
7.910095452202691
-0.7218756442599826
-0.6140247260199653
-0.6139963107638889
-0.6139647081163194
-0.6139299180772569
-0.6138949245876736
-0.6138621690538194
-0.6138326009114583
-0.6138060167100694
-0.6137819417317708
-0.6137599690755209
-0.6137396918402778
-0.772935316297743
-1.4362730238172743
50.972751193576386
111.65013888888889
111.7747048611111
97.97104166666666
103.07065972222222
111.35893229166666
112.59662326388889
36.472530381944445
-0.6869230143229167
-0.7152962239583334
-0.8195337592230902
-0.6140205891927083
-0.6139917670355903
-0.6139599609375
-0.6139248996310764
-0.6138897026909722
-0.6138568793402778
-0.6138272433810764
-0.6138005235460069
-0.613776380750868
-0.6137543402777778
-0.6137339952256945
-0.774607679578993
-0.7987051052517361
35.54902092827691
108.91418402777778
115.17675347222222
38.50988715277778
44.47196180555556
115.62625868055555
89.373046875
-0.7084110514322917
-0.7153944905598958
-0.7152916802300348
3.5902506679958766
-0.6140138753255209
-0.6139853922526042
-0.6139548746744792
-0.6139219156901041
-0.6138888210720486
-0.6138577609592014
-0.6138294813368056
-0.6138039822048611
-0.6137809244791667
-0.613759765625
-0.6137399631076389
-0.7772522650824653
31.929901665581596
114.96903645833333
115.57994791666667
115.934921875
115.69985243055555
114.99584201388889
114.11543402777778
116.80606770833333
100.54440104166666
95.07944444444445
88.34712673611111
-0.6140493435329861
-0.6140216742621528
-0.6139938693576389
-0.6139632161458334
-0.6139296468098958
