"Annual Electricity, Net [MWh]",Electricity Produced [MW],Total Area [acre]
1.0242452160133123e6,-2.961086697048611,2246.6727359999995
1.0242452160133123e6,-2.9558203125,2246.6727359999995
1.0242452160133123e6,-3.3219281684027777,2246.6727359999995
1.0242452160133123e6,-3.447554253472222,2246.6727359999995
1.0242452160133123e6,-3.917427571614583,2246.6727359999995
1.0242452160133123e6,-3.4313026258680557,2246.6727359999995
1.0242452160133123e6,-3.430803493923611,2246.6727359999995
1.0242452160133123e6,-4.036384006076389,2246.6727359999995
1.0242452160133123e6,-3.4371161566840276,2246.6727359999995
1.0242452160133123e6,-3.530023871527778,2246.6727359999995
1.0242452160133123e6,-3.304570855034722,2246.6727359999995
1.0242452160133123e6,-2.952043728298611,2246.6727359999995
1.0242452160133123e6,-2.95691162109375,2246.6727359999995
1.0242452160133123e6,-2.9567567274305557,2246.6727359999995
1.0242452160133123e6,-2.961836480034722,2246.6727359999995
1.0242452160133123e6,-2.9669173177083334,2246.6727359999995
1.0242452160133123e6,-2.966810980902778,2246.6727359999995
1.0242452160133123e6,-2.971868218315972,2246.6727359999995
1.0242452160133123e6,-2.9717510308159722,2246.6727359999995
1.0242452160133123e6,-2.9716370985243055,2246.6727359999995
1.0242452160133123e6,-2.9715288628472223,2246.6727359999995
1.0242452160133123e6,-2.9714271375868058,2246.6727359999995
1.0242452160133123e6,-2.9713313802083334,2246.6727359999995
1.0242452160133123e6,-2.9712415907118057,2246.6727359999995
1.0242452160133123e6,-2.9711561414930556,2246.6727359999995
1.0242452160133123e6,-2.971075032552083,2246.6727359999995
1.0242452160133123e6,-3.336406792534722,2246.6727359999995
1.0242452160133123e6,-3.460999077690972,2246.6727359999995
1.0242452160133123e6,-4.159984809027778,2246.6727359999995
1.0242452160133123e6,9.397894558376736,2246.6727359999995
1.0242452160133123e6,-26.806707899305554,2246.6727359999995
1.0242452160133123e6,-8.222310112847222,2246.6727359999995
1.0242452160133123e6,-3.715163845486111,2246.6727359999995
1.0242452160133123e6,63.90773871527778,2246.6727359999995
1.0242452160133123e6,34.55361111111111,2246.6727359999995
1.0242452160133123e6,-22.071514756944445,2246.6727359999995
1.0242452160133123e6,-3.239685601128472,2246.6727359999995
1.0242452160133123e6,-3.3521071370442708,2246.6727359999995
1.0242452160133123e6,-2.9721978081597222,2246.6727359999995
1.0242452160133123e6,-2.9721552191840277,2246.6727359999995
1.0242452160133123e6,-2.9721053059895834,2246.6727359999995
1.0242452160133123e6,-2.972029622395833,2246.6727359999995
1.0242452160133123e6,-2.971931694878472,2246.6727359999995
1.0242452160133123e6,-2.9718250868055556,2246.6727359999995
1.0242452160133123e6,-2.976892361111111,2246.6727359999995
1.0242452160133123e6,-2.976789822048611,2246.6727359999995
1.0242452160133123e6,-2.976689724392361,2246.6727359999995
1.0242452160133123e6,-2.9765931532118057,2246.6727359999995
1.0242452160133123e6,-2.976502007378472,2246.6727359999995
1.0242452160133123e6,-2.976412760416667,2246.6727359999995
1.0242452160133123e6,-3.3380259874131943,2246.6727359999995
1.0242452160133123e6,-22.151854383680554,2246.6727359999995
1.0242452160133123e6,190.19890489935875,2246.6727359999995
1.0242452160133123e6,206.63571180555556,2246.6727359999995
1.0242452160133123e6,207.0225,2246.6727359999995
1.0242452160133123e6,205.6850347222222,2246.6727359999995
1.0242452160133123e6,209.38678819444445,2246.6727359999995
1.0242452160133123e6,209.88727430555556,2246.6727359999995
1.0242452160133123e6,177.99133680555556,2246.6727359999995
1.0242452160133123e6,171.30960069444444,2246.6727359999995
1.0242452160133123e6,159.34199652777778,2246.6727359999995
1.0242452160133123e6,15.360262993706597,2246.6727359999995
1.0242452160133123e6,-1.387581787109375,2246.6727359999995
1.0242452160133123e6,-1.3521557956271701,2246.6727359999995
1.0242452160133123e6,-1.1151431613498264,2246.6727359999995
1.0242452160133123e6,-1.1150827365451388,2246.6727359999995
1.0242452160133123e6,-1.1150052897135416,2246.6727359999995
1.0242452160133123e6,-1.1149106174045138,2246.6727359999995
1.0242452160133123e6,-1.1148053656684027,2246.6727359999995
1.0242452160133123e6,-1.1146995713975694,2246.6727359999995
1.0242452160133123e6,-1.1145994059244793,2246.6727359999995
1.0242452160133123e6,-1.1145042588975695,2246.6727359999995
1.0242452160133123e6,-1.1144125027126737,2246.6727359999995
1.0242452160133123e6,-1.1143233235677084,2246.6727359999995
1.0242452160133123e6,-1.4848247612847223,2246.6727359999995
1.0242452160133123e6,-4.726227247450087,2246.6727359999995
1.0242452160133123e6,95.54678005642361,2246.6727359999995
1.0242452160133123e6,96.26737847222222,2246.6727359999995
1.0242452160133123e6,205.60932291666666,2246.6727359999995
1.0242452160133123e6,206.19453125,2246.6727359999995
1.0242452160133123e6,204.15416666666667,2246.6727359999995
1.0242452160133123e6,202.39789930555557,2246.6727359999995
1.0242452160133123e6,202.37571180555557,2246.6727359999995
1.0242452160133123e6,179.97618055555554,2246.6727359999995
1.0242452160133123e6,167.90831597222223,2246.6727359999995
1.0242452160133123e6,61.88392795138889,2246.6727359999995
1.0242452160133123e6,-1.3109806315104167,2246.6727359999995
1.0242452160133123e6,-1.6043297661675346,2246.6727359999995
1.0242452160133123e6,-1.1151272243923611,2246.6727359999995
1.0242452160133123e6,-1.1150690375434027,2246.6727359999995
1.0242452160133123e6,-1.114993150499132,2246.6727359999995
1.0242452160133123e6,-1.1148979356553819,2246.6727359999995
1.0242452160133123e6,-1.1147898356119792,2246.6727359999995
1.0242452160133123e6,-1.1146786159939237,2246.6727359999995
1.0242452160133123e6,-1.1145687527126735,2246.6727359999995
1.0242452160133123e6,-1.114464314778646,2246.6727359999995
1.0242452160133123e6,-1.1143661159939235,2246.6727359999995
1.0242452160133123e6,-1.1142733425564235,2246.6727359999995
1.0242452160133123e6,-1.486225857204861,2246.6727359999995
1.0242452160133123e6,2.5472257486979166,2246.6727359999995
1.0242452160133123e6,196.22034722222222,2246.6727359999995
1.0242452160133123e6,206.4234201388889,2246.6727359999995
1.0242452160133123e6,203.1225173611111,2246.6727359999995
1.0242452160133123e6,192.51996527777777,2246.6727359999995
1.0242452160133123e6,191.58142361111112,2246.6727359999995
1.0242452160133123e6,202.86784722222222,2246.6727359999995
1.0242452160133123e6,199.4192534722222,2246.6727359999995
1.0242452160133123e6,171.88890625,2246.6727359999995
1.0242452160133123e6,39.771037326388885,2246.6727359999995
1.0242452160133123e6,-1.3112712944878473,2246.6727359999995
1.0242452160133123e6,-1.3875739203559028,2246.6727359999995
1.0242452160133123e6,-1.5718543158637153,2246.6727359999995
1.0242452160133123e6,-1.1151142035590278,2246.6727359999995
1.0242452160133123e6,-1.1150553385416666,2246.6727359999995
1.0242452160133123e6,-1.1149793158637153,2246.6727359999995
1.0242452160133123e6,-1.1148841688368056,2246.6727359999995
1.0242452160133123e6,-1.1147764078776041,2246.6727359999995
1.0242452160133123e6,-1.1146650526258681,2246.6727359999995
1.0242452160133123e6,-1.114556410047743,2246.6727359999995
1.0242452160133123e6,-1.1144532606336806,2246.6727359999995
1.0242452160133123e6,-1.1143568929036458,2246.6727359999995
1.0242452160133123e6,-1.1142671712239582,2246.6727359999995
1.0242452160133123e6,-1.4862255859375,2246.6727359999995
1.0242452160133123e6,-21.399567057291666,2246.6727359999995
1.0242452160133123e6,191.6017101029555,2246.6727359999995
1.0242452160133123e6,205.61072916666666,2246.6727359999995
1.0242452160133123e6,205.87793402777777,2246.6727359999995
1.0242452160133123e6,204.94769097222223,2246.6727359999995
1.0242452160133123e6,203.3707986111111,2246.6727359999995
1.0242452160133123e6,201.78317708333333,2246.6727359999995
1.0242452160133123e6,203.8527951388889,2246.6727359999995
1.0242452160133123e6,178.43829861111112,2246.6727359999995
1.0242452160133123e6,166.46477430555555,2246.6727359999995
1.0242452160133123e6,150.95078125,2246.6727359999995
1.0242452160133123e6,135.779453125,2246.6727359999995
1.0242452160133123e6,28.022385677761502,2246.6727359999995
1.0242452160133123e6,-1.1151337348090278,2246.6727359999995
1.0242452160133123e6,-1.115074462890625,2246.6727359999995
1.0242452160133123e6,-1.114996337890625,2246.6727359999995
1.0242452160133123e6,-1.1148987494574654,2246.6727359999995
1.0242452160133123e6,-1.1147896321614583,2246.6727359999995
1.0242452160133123e6,-1.1146773952907987,2246.6727359999995
1.0242452160133123e6,-1.1145672607421875,2246.6727359999995
1.0242452160133123e6,-1.1144622802734374,2246.6727359999995
1.0242452160133123e6,-1.1143633355034723,2246.6727359999995
1.0242452160133123e6,-1.1142688666449654,2246.6727359999995
1.0242452160133123e6,-1.486845431857639,2246.6727359999995
1.0242452160133123e6,19.256117350260418,2246.6727359999995
1.0242452160133123e6,196.08057291666665,2246.6727359999995
1.0242452160133123e6,204.86109375,2246.6727359999995
1.0242452160133123e6,205.2838888888889,2246.6727359999995
1.0242452160133123e6,204.4284548611111,2246.6727359999995
1.0242452160133123e6,201.94097222222223,2246.6727359999995
1.0242452160133123e6,200.5270138888889,2246.6727359999995
1.0242452160133123e6,206.37895833333334,2246.6727359999995
1.0242452160133123e6,182.72588541666667,2246.6727359999995
1.0242452160133123e6,170.82664930555555,2246.6727359999995
1.0242452160133123e6,155.38982638888888,2246.6727359999995
1.0242452160133123e6,140.28424479166668,2246.6727359999995
1.0242452160133123e6,109.83045138888889,2246.6727359999995
1.0242452160133123e6,-1.1151319715711805,2246.6727359999995
1.0242452160133123e6,-1.1150730387369792,2246.6727359999995
1.0242452160133123e6,-1.1149954562717015,2246.6727359999995
1.0242452160133123e6,-1.114898206922743,2246.6727359999995
1.0242452160133123e6,-1.1147880045572918,2246.6727359999995
1.0242452160133123e6,-1.1146748860677083,2246.6727359999995
1.0242452160133123e6,-1.1145640733506945,2246.6727359999995
1.0242452160133123e6,-1.1144586859809027,2246.6727359999995
1.0242452160133123e6,-1.114358859592014,2246.6727359999995
1.0242452160133123e6,-1.1142632378472221,2246.6727359999995
1.0242452160133123e6,-1.487347412109375,2246.6727359999995
1.0242452160133123e6,-10.054995659722222,2246.6727359999995
1.0242452160133123e6,193.47338786255983,2246.6727359999995
1.0242452160133123e6,205.26557291666666,2246.6727359999995
1.0242452160133123e6,205.90177083333333,2246.6727359999995
1.0242452160133123e6,205.0354513888889,2246.6727359999995
1.0242452160133123e6,203.24154513888888,2246.6727359999995
1.0242452160133123e6,201.45786458333333,2246.6727359999995
1.0242452160133123e6,206.79265625,2246.6727359999995
1.0242452160133123e6,184.26572916666666,2246.6727359999995
1.0242452160133123e6,172.37328125,2246.6727359999995
1.0242452160133123e6,156.98493055555556,2246.6727359999995
1.0242452160133123e6,141.8833246527778,2246.6727359999995
1.0242452160133123e6,103.10144965277777,2246.6727359999995
1.0242452160133123e6,-1.1151250542534723,2246.6727359999995
1.0242452160133123e6,-1.1150615098741319,2246.6727359999995
1.0242452160133123e6,-1.1149762641059027,2246.6727359999995
1.0242452160133123e6,-1.1148691813151042,2246.6727359999995
1.0242452160133123e6,-1.1147504340277778,2246.6727359999995
1.0242452160133123e6,-1.1146308051215277,2246.6727359999995
1.0242452160133123e6,-1.1145160590277778,2246.6727359999995
1.0242452160133123e6,-1.114407687717014,2246.6727359999995
1.0242452160133123e6,-1.1143056911892362,2246.6727359999995
1.0242452160133123e6,-1.114209730360243,2246.6727359999995
1.0242452160133123e6,-1.4879475911458333,2246.6727359999995
1.0242452160133123e6,-8.903292100694445,2246.6727359999995
1.0242452160133123e6,190.566308746222,2246.6727359999995
1.0242452160133123e6,206.4657986111111,2246.6727359999995
1.0242452160133123e6,206.83776041666667,2246.6727359999995
1.0242452160133123e6,205.96383680555556,2246.6727359999995
1.0242452160133123e6,203.26960069444445,2246.6727359999995
1.0242452160133123e6,201.17940972222223,2246.6727359999995
1.0242452160133123e6,208.1767361111111,2246.6727359999995
1.0242452160133123e6,183.90149305555556,2246.6727359999995
1.0242452160133123e6,171.79475694444446,2246.6727359999995
1.0242452160133123e6,156.1181423611111,2246.6727359999995
1.0242452160133123e6,140.75919270833333,2246.6727359999995
1.0242452160133123e6,57.996883680555555,2246.6727359999995
1.0242452160133123e6,-1.1150855170355902,2246.6727359999995
1.0242452160133123e6,-1.1150225830078124,2246.6727359999995
1.0242452160133123e6,-1.1149414740668402,2246.6727359999995
1.0242452160133123e6,-1.1148413764105902,2246.6727359999995
1.0242452160133123e6,-1.1147296820746528,2246.6727359999995
1.0242452160133123e6,-1.1146149359809028,2246.6727359999995
1.0242452160133123e6,-1.1145030381944445,2246.6727359999995
1.0242452160133123e6,-1.11439697265625,2246.6727359999995
1.0242452160133123e6,-1.1142978922526041,2246.6727359999995
1.0242452160133123e6,-1.114204576280382,2246.6727359999995
1.0242452160133123e6,-1.4873384602864583,2246.6727359999995
1.0242452160133123e6,-11.476377631293403,2246.6727359999995
1.0242452160133123e6,121.80133165147569,2246.6727359999995
1.0242452160133123e6,204.97114583333334,2246.6727359999995
1.0242452160133123e6,205.83848958333334,2246.6727359999995
1.0242452160133123e6,204.50776041666666,2246.6727359999995
1.0242452160133123e6,202.6599826388889,2246.6727359999995
1.0242452160133123e6,200.91241319444444,2246.6727359999995
1.0242452160133123e6,196.18369791666666,2246.6727359999995
1.0242452160133123e6,184.81574652777778,2246.6727359999995
1.0242452160133123e6,173.06555555555556,2246.6727359999995
1.0242452160133123e6,157.77288194444444,2246.6727359999995
1.0242452160133123e6,142.74363715277778,2246.6727359999995
1.0242452160133123e6,49.08350260416667,2246.6727359999995
1.0242452160133123e6,-1.115146484375,2246.6727359999995
1.0242452160133123e6,-1.1150899251302084,2246.6727359999995
1.0242452160133123e6,-1.1150164794921875,2246.6727359999995
1.0242452160133123e6,-1.1149216037326388,2246.6727359999995
1.0242452160133123e6,-1.1148130289713543,2246.6727359999995
1.0242452160133123e6,-1.114701673719618,2246.6727359999995
1.0242452160133123e6,-1.114594997829861,2246.6727359999995
1.0242452160133123e6,-1.1144986300998263,2246.6727359999995
1.0242452160133123e6,-1.1144058566623265,2246.6727359999995
1.0242452160133123e6,-1.1143128119574652,2246.6727359999995
1.0242452160133123e6,-1.4904652235243057,2246.6727359999995
1.0242452160133123e6,-9.660256754557292,2246.6727359999995
1.0242452160133123e6,193.9884047660894,2246.6727359999995
1.0242452160133123e6,210.40026041666667,2246.6727359999995
1.0242452160133123e6,203.71689236111112,2246.6727359999995
1.0242452160133123e6,209.5342013888889,2246.6727359999995
1.0242452160133123e6,210.86390625,2246.6727359999995
1.0242452160133123e6,173.31100694444444,2246.6727359999995
1.0242452160133123e6,59.819895833333334,2246.6727359999995
1.0242452160133123e6,-1.3125992838541667,2246.6727359999995
1.0242452160133123e6,-1.3883489312065973,2246.6727359999995
1.0242452160133123e6,3.9608995225694446,2246.6727359999995
1.0242452160133123e6,22.29651133219401,2246.6727359999995
1.0242452160133123e6,-1.1152108425564236,2246.6727359999995
1.0242452160133123e6,-1.1151589626736111,2246.6727359999995
1.0242452160133123e6,-1.115098876953125,2246.6727359999995
1.0242452160133123e6,-1.1150137668185764,2246.6727359999995
1.0242452160133123e6,-1.114908718532986,2246.6727359999995
1.0242452160133123e6,-1.114795667860243,2246.6727359999995
1.0242452160133123e6,-1.114683363172743,2246.6727359999995
1.0242452160133123e6,-1.114575466579861,2246.6727359999995
1.0242452160133123e6,-1.1144732666015624,2246.6727359999995
1.0242452160133123e6,-1.1143754069010416,2246.6727359999995
1.0242452160133123e6,-1.1142783610026041,2246.6727359999995
1.0242452160133123e6,-1.4916121419270834,2246.6727359999995
1.0242452160133123e6,-8.069191080729167,2246.6727359999995
1.0242452160133123e6,189.7123142156336,2246.6727359999995
1.0242452160133123e6,207.90489583333334,2246.6727359999995
1.0242452160133123e6,208.5561111111111,2246.6727359999995
1.0242452160133123e6,207.79178819444445,2246.6727359999995
1.0242452160133123e6,204.86852430555555,2246.6727359999995
1.0242452160133123e6,202.601875,2246.6727359999995
1.0242452160133123e6,209.54909722222223,2246.6727359999995
1.0242452160133123e6,179.87425347222222,2246.6727359999995
1.0242452160133123e6,167.9819097222222,2246.6727359999995
1.0242452160133123e6,152.51362847222222,2246.6727359999995
1.0242452160133123e6,137.3242534722222,2246.6727359999995
1.0242452160133123e6,35.535685763888885,2246.6727359999995
1.0242452160133123e6,-1.115132107204861,2246.6727359999995
1.0242452160133123e6,-1.1150726996527778,2246.6727359999995
1.0242452160133123e6,-1.1149962700737848,2246.6727359999995
1.0242452160133123e6,-1.11489990234375,2246.6727359999995
1.0242452160133123e6,-1.1147914632161458,2246.6727359999995
1.0242452160133123e6,-1.114679429796007,2246.6727359999995
1.0242452160133123e6,-1.1145703803168403,2246.6727359999995
1.0242452160133123e6,-1.1144663492838542,2246.6727359999995
1.0242452160133123e6,-1.1143685574001736,2246.6727359999995
1.0242452160133123e6,-1.1142752414279513,2246.6727359999995
1.0242452160133123e6,-1.4937350802951388,2246.6727359999995
1.0242452160133123e6,19.383196614583333,2246.6727359999995
1.0242452160133123e6,196.71565972222223,2246.6727359999995
1.0242452160133123e6,206.24277777777777,2246.6727359999995
1.0242452160133123e6,207.20642361111112,2246.6727359999995
1.0242452160133123e6,205.56574652777778,2246.6727359999995
1.0242452160133123e6,203.12899305555555,2246.6727359999995
1.0242452160133123e6,201.4634027777778,2246.6727359999995
1.0242452160133123e6,212.1990451388889,2246.6727359999995
1.0242452160133123e6,183.54088541666667,2246.6727359999995
1.0242452160133123e6,171.66569444444445,2246.6727359999995
1.0242452160133123e6,156.2914236111111,2246.6727359999995
1.0242452160133123e6,141.23952256944443,2246.6727359999995
1.0242452160133123e6,178.72885416666668,2246.6727359999995
1.0242452160133123e6,-1.115124986436632,2246.6727359999995
1.0242452160133123e6,-1.1150644259982638,2246.6727359999995
1.0242452160133123e6,-1.114986097547743,2246.6727359999995
1.0242452160133123e6,-1.114887424045139,2246.6727359999995
1.0242452160133123e6,-1.114776136610243,2246.6727359999995
1.0242452160133123e6,-1.1146610514322917,2246.6727359999995
1.0242452160133123e6,-1.1145486789279513,2246.6727359999995
1.0242452160133123e6,-1.1144407823350695,2246.6727359999995
1.0242452160133123e6,-1.1143379720052082,2246.6727359999995
1.0242452160133123e6,-1.114238755967882,2246.6727359999995
1.0242452160133123e6,-1.495894775390625,2246.6727359999995
1.0242452160133123e6,19.264557562934026,2246.6727359999995
1.0242452160133123e6,197.86053819444444,2246.6727359999995
1.0242452160133123e6,204.68565972222223,2246.6727359999995
1.0242452160133123e6,205.03947916666667,2246.6727359999995
1.0242452160133123e6,203.69465277777778,2246.6727359999995
1.0242452160133123e6,200.81164930555556,2246.6727359999995
1.0242452160133123e6,197.97946180555556,2246.6727359999995
1.0242452160133123e6,211.62840277777778,2246.6727359999995
1.0242452160133123e6,185.84203125,2246.6727359999995
1.0242452160133123e6,173.95789930555554,2246.6727359999995
1.0242452160133123e6,158.60368055555554,2246.6727359999995
1.0242452160133123e6,143.56565972222222,2246.6727359999995
1.0242452160133123e6,181.79213541666667,2246.6727359999995
1.0242452160133123e6,175.37848958333333,2246.6727359999995
1.0242452160133123e6,-1.1150380452473958,2246.6727359999995
1.0242452160133123e6,-1.1149572075737848,2246.6727359999995
1.0242452160133123e6,-1.1148580593532986,2246.6727359999995
1.0242452160133123e6,-1.1147483995225695,2246.6727359999995
1.0242452160133123e6,-1.114636433919271,2246.6727359999995
1.0242452160133123e6,-1.1145286051432293,2246.6727359999995
1.0242452160133123e6,-1.1144266764322917,2246.6727359999995
1.0242452160133123e6,-1.1143305799696182,2246.6727359999995
1.0242452160133123e6,-1.114238755967882,2246.6727359999995
1.0242452160133123e6,-1.4980655924479167,2246.6727359999995
1.0242452160133123e6,19.350954861111113,2246.6727359999995
1.0242452160133123e6,197.98963541666666,2246.6727359999995
1.0242452160133123e6,203.17904513888888,2246.6727359999995
1.0242452160133123e6,203.99423611111112,2246.6727359999995
1.0242452160133123e6,202.64078125,2246.6727359999995
1.0242452160133123e6,209.63338541666667,2246.6727359999995
1.0242452160133123e6,199.95616319444446,2246.6727359999995
1.0242452160133123e6,196.4821875,2246.6727359999995
1.0242452160133123e6,184.57663194444444,2246.6727359999995
1.0242452160133123e6,172.80184027777779,2246.6727359999995
1.0242452160133123e6,157.47706597222222,2246.6727359999995
1.0242452160133123e6,142.3939670138889,2246.6727359999995
1.0242452160133123e6,42.4764453125,2246.6727359999995
1.0242452160133123e6,-1.1151410590277777,2246.6727359999995
1.0242452160133123e6,-1.1150818549262154,2246.6727359999995
1.0242452160133123e6,-1.1150047471788194,2246.6727359999995
