MatchID,NAICS,name,state,DAC,input_Latitude,input_Longitude,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,baseload_kw_size,wind_max_possible_cap,wind_max_size_class,wind_max_size_class_num_turbines,input_wind_size_class,input_wind_num_of_turbines,input_wind_total_total_cap,wind_energy_exported_total,wind_annual_kwh_energy_production_avg_total,wind_serving_total_load_kwh,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_site,emissions_srmer_delta_lbs_CO2e_w_tech,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_site,Emission_Reduction_Fraction_aer_srmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_elec_only,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_elec_only,Emission_Reduction_Fraction_aer_srmer_elec_only,Emission_Reduction_Fraction_aer_aer_site,Total_Annual_Emissions_lbs_CO2_aer_gen_w_tech_elec_only,Emission_Reduction_Fraction_aer_aer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_srmer_site,Emission_Reduction_Fraction_srmer_srmer_site,BAU_Total_annual_emissions_lbs_CO2e_srmer_elec_only,Total_Annual_Emissions_lbs_CO2_srmer_w_tech_site,Emission_reduction_fraction_srmer_srmer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,Emission_Reduction_Fraction_lrmer_lrmer_site,BAU_Total_annual_emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2_lrmer_w_tech_elec_only,Emission_reduction_fraction_lrmer_lrmer_elec_only
MNw8KOds,325193.0,HIGHWATER ETHANOL,MN,False,44.2305180764411,-95.3012853914445,66.9579,4111937.0,14465.0,271.71,1747.2,Bergey Excel 15,112.0,Bergey Excel 15,17.0,265.2,10223.0,516130.0,505907.0,3606030.0,3832699.5407,894207.3956,2938492.1451,0.2333,2139850.1165,1245642.7209,0.4179,0.5144,1861285.0391,0.1302,8992578.4248,0.2877,7299729.0007,6405521.6051,0.1225,3832699.5407,0.5144,2139850.1165,1861285.0391,0.1302
MOjQ1h0A,321219.0,FLICKERWOOD FARMS,MO,False,37.4641811297474,-89.6605954177437,53.497,1619055.0,6594.0,140.56,1310.4,Bergey Excel 15,84.0,Bergey Excel 15,9.0,140.4,3197.0,201789.0,198591.0,1420464.0,2086707.5178,378111.8813,1708595.6365,0.1812,1314986.3608,936874.4795,0.2875,0.4572,1132736.5022,0.1386,3826484.0798,0.3005,3054762.9228,2676651.0415,0.1238,2086707.5178,0.4572,1314986.3608,1132736.5022,0.1386
