MatchID,NAICS,name,state,DAC,input_Latitude,input_Longitude,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,baseload_kw_size,wind_max_possible_cap,wind_max_size_class,wind_max_size_class_num_turbines,input_wind_size_class,input_wind_num_of_turbines,input_wind_total_total_cap,wind_energy_exported_total,wind_annual_kwh_energy_production_avg_total,wind_serving_total_load_kwh,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_site,emissions_srmer_delta_lbs_CO2e_w_tech,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_site,Emission_Reduction_Fraction_aer_srmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_elec_only,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_elec_only,Emission_Reduction_Fraction_aer_srmer_elec_only,Emission_Reduction_Fraction_aer_aer_site,Total_Annual_Emissions_lbs_CO2_aer_gen_w_tech_elec_only,Emission_Reduction_Fraction_aer_aer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_srmer_site,Emission_Reduction_Fraction_srmer_srmer_site,BAU_Total_annual_emissions_lbs_CO2e_srmer_elec_only,Total_Annual_Emissions_lbs_CO2_srmer_w_tech_site,Emission_reduction_fraction_srmer_srmer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,Emission_Reduction_Fraction_lrmer_lrmer_site,BAU_Total_annual_emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2_lrmer_w_tech_elec_only,Emission_reduction_fraction_lrmer_lrmer_elec_only
MNw8KOds,325193.0,HIGHWATER ETHANOL,MN,False,44.2305180764411,-95.3012853914445,66.9579,4111937.0,14465.0,271.71,3960.0,Vestas V-47,6.0,Vestas V-47,1.0,660.0,285555.0,1720267.0,1434712.0,2677225.0,3832699.5407,2953050.4274,879649.1133,0.7705,2139850.1165,-813200.3109,1.38,0.7246,1055494.9085,0.5067,8992578.4248,0.5166,7299729.0007,4346678.5732,0.4045,3832699.5407,0.7246,2139850.1165,1055494.9085,0.5067
MOjQ1h0A,321219.0,FLICKERWOOD FARMS,MO,False,37.4641811297474,-89.6605954177437,53.497,1619055.0,6594.0,140.56,1800.0,Northern Power Systems 100,18.0,Northern Power Systems 100,2.0,200.0,8697.0,334594.0,325897.0,1293158.0,2086707.5178,627624.6044,1459082.9134,0.3008,1314986.3608,687361.7564,0.4773,0.5275,985993.7501,0.2502,3826484.0798,0.3657,3054762.9228,2427138.3184,0.2055,2086707.5178,0.5275,1314986.3608,985993.7501,0.2502
MOoAaFTC,325193.0,POET BIOREFINING MACON,MO,False,39.7483815457567,-92.3885602120007,41.4737,4180208.0,14894.0,278.87,1500.0,GE 1.5 MW,1.0,GE 1.5 MW,1.0,1500.0,2284432.0,4672711.0,2388278.0,1791930.0,4941962.0373,8777428.4133,-3835466.376,1.7761,3198868.2987,-5578560.1145,2.7439,1.3665,-1811147.2289,1.5662,9632501.5987,1.0922,7889407.8601,-888020.5531,1.1126,4941962.0373,1.3665,3198868.2987,-1811147.2289,1.5662
