MatchID,NAICS,name,state,DAC,input_Latitude,input_Longitude,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,baseload_kw_size,wind_max_possible_cap,wind_max_size_class,wind_max_size_class_num_turbines,input_wind_size_class,input_wind_num_of_turbines,input_wind_total_total_cap,wind_energy_exported_total,wind_annual_kwh_energy_production_avg_total,wind_serving_total_load_kwh,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_site,emissions_srmer_delta_lbs_CO2e_w_tech,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_site,Emission_Reduction_Fraction_aer_srmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_elec_only,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_elec_only,Emission_Reduction_Fraction_aer_srmer_elec_only,Emission_Reduction_Fraction_aer_aer_site,Total_Annual_Emissions_lbs_CO2_aer_gen_w_tech_elec_only,Emission_Reduction_Fraction_aer_aer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_srmer_site,Emission_Reduction_Fraction_srmer_srmer_site,BAU_Total_annual_emissions_lbs_CO2e_srmer_elec_only,Total_Annual_Emissions_lbs_CO2_srmer_w_tech_site,Emission_reduction_fraction_srmer_srmer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,Emission_Reduction_Fraction_lrmer_lrmer_site,BAU_Total_annual_emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2_lrmer_w_tech_elec_only,Emission_reduction_fraction_lrmer_lrmer_elec_only
MNw8KOds,325193.0,HIGHWATER ETHANOL,MN,False,44.2305180764411,-95.3012853914445,66.9579,4111937.0,14465.0,271.71,2100.0,Northern Power Systems 100,21.0,Northern Power Systems 100,2.0,200.0,3330.0,402973.0,399643.0,3712294.0,3832699.5407,695350.3732,3137349.1675,0.1814,2139850.1165,1444499.7434,0.325,0.5035,1903071.7959,0.1107,8992578.4248,0.2656,7299729.0007,6604378.6275,0.0953,3832699.5407,0.5035,2139850.1165,1903071.7959,0.1107
MOoAaFTC,325193.0,POET BIOREFINING MACON,MO,False,39.7483815457567,-92.3885602120007,41.4737,4180208.0,14894.0,278.87,1216.8,Bergey Excel 15,78.0,Bergey Excel 15,17.0,265.2,2733.0,272872.0,270138.0,3910069.0,4941962.0373,510356.2259,4431605.8114,0.1033,3198868.2987,2688512.0728,0.1595,0.3991,2969854.946,0.0716,9632501.5987,0.2339,7889407.8601,7379051.6342,0.0647,4941962.0373,0.3991,3198868.2987,2969854.946,0.0716
