MatchID,NAICS,name,state,DAC,input_Latitude,input_Longitude,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,wind_max_possible_cap,wind_max_size_class,wind_max_size_class_num_turbines,input_wind_size_class,input_wind_num_of_turbines,input_wind_total_total_cap,wind_energy_exported_total,wind_annual_kwh_energy_production_avg_total,wind_serving_total_load_kwh,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_site,emissions_srmer_delta_lbs_CO2e_w_tech,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_site,Emission_Reduction_Fraction_aer_srmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_elec_only,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_elec_only,Emission_Reduction_Fraction_aer_srmer_elec_only,Emission_Reduction_Fraction_aer_aer_site,Total_Annual_Emissions_lbs_CO2_aer_gen_w_tech_elec_only,Emission_Reduction_Fraction_aer_aer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_srmer_site,Emission_Reduction_Fraction_srmer_srmer_site,BAU_Total_annual_emissions_lbs_CO2e_srmer_elec_only,Total_Annual_Emissions_lbs_CO2_srmer_w_tech_site,Emission_reduction_fraction_srmer_srmer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,Emission_Reduction_Fraction_lrmer_lrmer_site,BAU_Total_annual_emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2_lrmer_w_tech_elec_only,Emission_reduction_fraction_lrmer_lrmer_elec_only
AL1OhNYu,335312.0,TOYOTA MTR MFG AL,AL,False,34.8314236934707,-86.6369827531139,30.4555,30139600.0,54270.0,1500.0,Bergey Excel 15,1.0,Kept original,0.0,1500.0,0.0,1342108.0,1342108.0,28797492.0,29117696.6905,2246529.8177,26871166.8728,0.0772,22766513.1144,20519983.2966,0.0987,0.254,21721047.9073,0.0459,57811562.1664,0.1487,51460378.5902,49213848.7725,0.0437,0.0,,0.0,0.0,
MNw8KOds,325193.0,HIGHWATER ETHANOL,MN,False,44.2305180764411,-95.3012853914445,66.9579,4111937.0,14465.0,6000.0,Northern Power Systems 100,1.0,Northern Power Systems 100,20.0,2000.0,1849608.0,4029728.0,2180121.0,1931816.0,3832699.5407,6953503.7318,-3120804.1911,1.8143,2139850.1165,-4813653.6152,3.2495,1.0595,-227933.0901,1.1065,8992578.4248,0.9615,7299729.0007,346225.2689,0.9526,3832699.5407,1.0595,2139850.1165,-227933.0901,1.1065
MOjQ1h0A,321219.0,FLICKERWOOD FARMS,MO,False,37.4641811297474,-89.6605954177437,53.497,1619055.0,6594.0,6000.0,Vestas V-47,1.0,Vestas V-47,1.0,660.0,652298.0,1526544.0,874246.0,744810.0,2086707.5178,2863319.2689,-776611.7511,1.3722,1314986.3608,-1548332.9081,2.1775,1.1465,-305644.4899,1.2324,3826484.0798,0.95,3054762.9228,191443.6539,0.9373,2086707.5178,1.1465,1314986.3608,-305644.4899,1.2324
MOoAaFTC,325193.0,POET BIOREFINING MACON,MO,False,39.7483815457567,-92.3885602120007,41.4737,4180208.0,14894.0,1500.0,Bergey Excel 15,15.0,Kept original,0.0,1500.0,354816.0,1543391.0,1188575.0,2991633.0,4941962.0373,2886630.2371,2055331.8002,0.5841,3198868.2987,312238.0617,0.9024,0.6148,1903543.9056,0.4049,9632501.5987,0.4806,7889407.8601,5002777.6231,0.3659,4941962.0373,0.6148,3198868.2987,1903543.9056,0.4049
