MatchID,NAICS,name,state,DAC,input_Latitude,input_Longitude,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,wind_max_possible_cap,wind_max_size_class,wind_max_size_class_num_turbines,input_wind_size_class,input_wind_num_of_turbines,input_wind_total_total_cap,wind_energy_exported_total,wind_annual_kwh_energy_production_avg_total,wind_serving_total_load_kwh,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_site,emissions_srmer_delta_lbs_CO2e_w_tech,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_site,Emission_Reduction_Fraction_aer_srmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_aer_gen_elec_only,Total_Annual_Emissions_lbs_CO2_aer_gen_minus_srmer_w_tech_elec_only,Emission_Reduction_Fraction_aer_srmer_elec_only,Emission_Reduction_Fraction_aer_aer_site,Total_Annual_Emissions_lbs_CO2_aer_gen_w_tech_elec_only,Emission_Reduction_Fraction_aer_aer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_srmer_site,Emission_Reduction_Fraction_srmer_srmer_site,BAU_Total_annual_emissions_lbs_CO2e_srmer_elec_only,Total_Annual_Emissions_lbs_CO2_srmer_w_tech_site,Emission_reduction_fraction_srmer_srmer_elec_only,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,Emission_Reduction_Fraction_lrmer_lrmer_site,BAU_Total_annual_emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2_lrmer_w_tech_elec_only,Emission_reduction_fraction_lrmer_lrmer_elec_only
MNw8KOds,325193.0,HIGHWATER ETHANOL,MN,False,44.2305180764411,-95.3012853914445,66.9579,4111937.0,14465.0,6000.0,Bergey Excel 15,1.0,Bergey Excel 15,112.0,1747.2,1538627.0,3400387.0,1861760.0,2250177.0,3832699.5407,5891248.724,-2058549.1833,1.5371,2139850.1165,-3751398.6075,2.7531,0.9205,304597.8419,0.8577,8992578.4248,0.8434,7299729.0007,1408480.2767,0.8071,3832699.5407,0.9205,2139850.1165,304597.8419,0.8577
MOjQ1h0A,321219.0,FLICKERWOOD FARMS,MO,False,37.4641811297474,-89.6605954177437,53.497,1619055.0,6594.0,6000.0,Bergey Excel 15,1.0,Bergey Excel 15,72.0,1123.2,786368.0,1614308.0,827940.0,791115.0,2086707.5178,3024895.0502,-938187.5324,1.4496,1314986.3608,-1709908.6894,2.3003,1.0685,-143012.508,1.1088,3826484.0798,0.9922,3054762.9228,29867.8726,0.9902,2086707.5178,1.0685,1314986.3608,-143012.508,1.1088
