CASB6S1p,333999.0,FTC,CA,true,32.6698,-117.1054,33.1635,0.0401,740267.0520000001,3076.5879,ground,0,0.6080787863732886,16.36979,0.0031,12.9355,21742.0,12.9355,roof,1,0.4,15.0,0.017,0.5638,940.0,0.5638,222.0,22682.0,22445.0,717822.0,548850.0016,28926.7492,519923.2524,0.05,188796.9197,159870.1705,0.15,0.66,185075.5703,0.02,1.418640508e6,0.27,1.058587426e6,1.0296606768e6,0.0273,615478.8969,0.59,255425.815,252408.3331,0.0118
CAmmVWtv,322211.0,MONTEBELLO CONTNR,CA,false,33.8907,-118.026,539.2095,0.617,4.568399996e6,29775.0635,ground,0,0.5933416160518781,17.590749999999996,0.0031,199.0323,329981.0,199.0323,roof,1,0.4,15.0,0.017,9.1666,15009.0,9.1666,8285.0,344991.0,335799.0,4.232601e6,4.6690972794e6,440250.5145,4.2288467649e6,0.09,1.184521598e6,744271.0835,0.37,0.76,1.1282016802e6,0.05,1.00908621879e7,0.39,6.6062865065e6,6.166035992e6,0.0666,5.0841957642e6,0.69,1.5996200827e6,1.5547892095e6,0.028
CA80GQCn,33271.0,S M 1ST CA,CA,false,33.9011,-118.033,158.4782,0.1204,1.1751550229999998e6,8486.005,ground,0,0.5932102680043372,17.601100999999996,0.0031,38.8387,64394.0,38.8387,roof,1,0.4,15.0,0.017,2.6941,4411.0,2.6941,924.0,68805.0,67703.0,1.107452e6,1.2941280172e6,87800.9747,1.2063270425e6,0.07,301010.852,213209.8773,0.29,0.78,289778.0286,0.04,2.6789449044e6,0.4,1.6858277393e6,1.5980267645e6,0.0521,1.3965617318e6,0.72,403444.5667,394503.4941,0.0222
CA8XW3QL,332323.0,LINDBLADE METALWORKS,CA,false,33.8911,-118.0246,219.6904,0.167,1.141136988e6,8436.7006,ground,0,0.5933371765235171,17.5911,0.0031,53.871,89314.0,53.871,roof,1,0.4,15.0,0.017,3.7347,6115.0,3.7347,3420.0,95430.0,91455.0,1.049682e6,1.2795224992e6,121774.7154,1.1577477838e6,0.1,292175.428,170400.7126,0.42,0.78,276596.0712,0.05,2.6381366474e6,0.42,1.6507895762e6,1.5290148608e6,0.0738,1.3779051029e6,0.73,390558.0317,378157.5129,0.0318
e6,0.71,418313.3994,415719.6833,0.0062
258,12959.0,8.2258,roof,1,0.4,15.0,0.017,0.5697,872.0,0.5697,77.0,13831.0,13743.0,893005.0,572277.0237,17179.0948,555097.9289,0.03,233401.6789,216222.5841,0.07,0.6,231220.0584,0.01,1.6444055825e6,0.22,1.3055302376e6,1.2883511429e6,0.0132,652616.602,0.52,313741.2571,312117.3422,0.0052
CA1MpWVr,324121.0,ELK GRV TERML,CA,false,38.3916,-121.3529,334.0068,4.1586,1.5193910249999997e6,62664.0255,ground,0,0.5264234420348618,26.59161,0.0031,938.8776,1.510257e6,938.8776,roof,1,0.4,15.0,0.017,5.6781,8871.0,5.6781,945306.0,1.519128e6,565491.0,953900.0,7.7655554544e6,1.9065697383e6,5.8589857161e6,0.25,431984.5502,-1.4745851881e6,4.41,0.98,187300.6102,0.57,9.5896953311e6,0.96,2.2561244268e6,349554.6885,0.8451,7.9461870853e6,0.95,612616.181,433063.3018,0.2931
CAaryZkX,33241.0,BENICIA FABRICATION AND MACH,CA,false,38.0788,-122.1372,140.156,0.1065,2.791009959e6,10827.964,ground,0,0.5316637458511217,24.878850000000003,0.0031,34.3548,56236.0,34.3548,roof,1,0.4,15.0,0.017,2.3827,3785.0,2.3827,412.0,60021.0,59563.0,2.731447e6,1.9872578468e6,76018.6595,1.9112391872e6,0.04,720061.2198,644042.5603,0.11,0.64,710474.1166,0.01,5.3088677554e6,0.25,4.0416711285e6,3.965652469e6,0.0188,2.2527597249e6,0.57,985563.0979,978497.9353,0.0072
CAZ1Wl5R,332812.0,ETCHED MEDIA CORPRT,CA,false,37.2858,-121.9405,49.7645,0.0378,1.1751550659999996e6,8486.005,ground,0,0.5445916804125193,24.085760000000004,0.0031,12.1935,20407.0,12.1935,roof,1,0.4,15.0,0.017,0.846,1378.0,0.846,70.0,21785.0,21704.0,1.153451e6,1.2987979753e6,27461.3881,1.2713365872e6,0.02,305680.8101,278219.422,0.09,0.77,302195.1263,0.01,2.6958714255e6,0.38,1.7027542603e6,1.6752928722e6,0.0161,1.4114305646e6,0.71,418313.3994,415719.6833,0.0062
