MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
MOIUBXeq,336212,MO,true,36.61567353,-94.59501577,NA,4.6482,3.101180963e6,0,ptc,B,380.15963735397344,1140.4789120619203,12,1.8916914233972763e6,4.5387328,3.0,0.5680416548776465,1.7413021625481902e6,1.4282018365979586e6,3.234536655081897e6,3.234536655081897e6,1.5177650123418425e6,1.5177650123418425e6
