"Annual Electricity, Net [MWh]",Capacity Factor [-],Electricity Produced [MW],Rated Power [MW],Solar Multiple [-],Total Area [acre]
,,-0.07486130608452692,,,
,,-0.07695436265733507,,,
,,-0.07640530056423611,,,
,,-0.13781582302517362,,,
,,0.7791189744737413,,,
,,1.4863490125868055,,,
,,0.30509711371527776,,,
,,1.1853127119276259,,,
,,0.6901799858940972,,,
,,-0.4586512925889757,,,
,,0.9187508816189236,,,
,,0.9189065212673612,,,
,,-0.006057184007432726,,,
,,-0.07314556545681423,,,
,,-0.07314764234754774,,,
,,-0.0731650627983941,,,
,,-0.07303361680772569,,,
,,-0.07275178697374132,,,
,,-0.07280445522732205,,,
,,-0.07270337422688802,,,
,,-0.07260957505967881,,,
,,-0.07268469916449653,,,
,,-0.07260403951009115,,,
,,-0.07220334370930989,,,
,,-0.07494475470648872,,,
,,-0.07555266486273872,,,
,,-0.07649714152018229,,,
,,-0.07761956108940972,,,
,,-0.16232321421305337,,,
,,-0.0366556888156467,,,
,,0.015302918752034505,,,
,,-0.10251821729871961,,,
,,-0.2040532430013021,,,
,,-0.5776584201388889,,,
,,0.9187864854600695,,,
,,0.2126527574327257,,,
,,-0.07361863878038194,,,
,,-0.07344355265299479,,,
,,-0.07328633626302083,,,
,,-0.07314377678765191,,,
,,-0.07301382276746962,,,
,,-0.07289446512858073,,,
,,-0.07262247721354166,,,
,,-0.07252082824707032,,,
,,-0.072264404296875,,,
,,-0.0721773189968533,,,
,,-0.07225885179307726,,,
,,-0.07202130635579428,,,
,,-0.07501849704318576,,,
,,-0.07608321295844184,,,
,,-0.07694166395399306,,,
,,-0.07668208652072482,,,
,,-0.07650010002983941,,,
,,-0.08523871527777778,,,
,,-0.07746526930067274,,,
,,-0.07803271823459201,,,
,,-0.07683324178059896,,,
,,-0.07375333997938369,,,
,,-0.07371597290039063,,,
,,-0.07354409111870659,,,
,,-0.07352409362792969,,,
,,-0.0734920162624783,,,
,,-0.07331845601399739,,,
,,-0.07332501729329427,,,
,,-0.07318445841471354,,,
,,-0.07305673387315538,,,
,,-0.07294041951497396,,,
,,-0.07283409966362847,,,
,,-0.07273659600151909,,,
,,-0.07264688279893664,,,
,,-0.07256376478407119,,,
,,-0.0724863772922092,,,
,,-0.07541621738009982,,,
,,-0.07835893419053819,,,
,,-0.07437974717881944,,,
,,-0.5009433322482639,,,
,,0.38898640950520835,,,
,,-0.07796732584635417,,,
,,-0.22473763465881347,,,
,,0.5765197075737847,,,
,,-0.40648763020833334,,,
,,0.492231207953559,,,
,,-0.07396199544270833,,,
,,-0.07396468268500433,,,
,,-0.07377422756618923,,,
,,-0.07359702216254341,,,
,,-0.07343914455837673,,,
,,-0.07329827202690972,,,
,,-0.07317087809244792,,,
,,-0.07305636935763889,,,
,,-0.07311552259657118,,,
,,-0.07302054511176215,,,
,,-0.07293146769205729,,,
,,-0.07284789191351997,,,
,,-0.07276990254720052,,,
,,-0.0726947021484375,,,
,,-0.07647371927897136,,,
,,-0.15459708743625217,,,
,,1.5063167008216907,,,
,,1.5113414171006945,,,
,,1.512074924045139,,,
,,1.505477294921875,,,
,,1.5181157769097222,,,
,,1.5111372884114582,,,
,,0.7098586018880209,,,
,,0.06965656280517578,,,
,,1.1235106065538194,,,
,,1.117144029405382,,,
,,1.1085758463541666,,,
,,1.0962173800998265,,,
,,0.11501387649112278,,,
,,-0.015083590613471138,,,
,,-0.014951431486341689,,,
,,-0.014831530253092447,,,
,,-0.04127802954779731,,,
,,-0.07320958455403646,,,
,,-0.07312118530273437,,,
,,-0.07304031372070313,,,
,,-0.07296513875325521,,,
,,-0.07273205227322048,,,
,,-0.07587458292643229,,,
,,-0.15488701714409722,,,
,,0.5736398654513889,,,
,,0.9717144775390625,,,
,,1.3913264973958333,,,
,,1.5072569444444444,,,
,,1.5020625813802084,,,
,,1.4972683376736111,,,
,,1.1171605767144097,,,
,,0.0764460669623481,,,
,,1.1317063395182292,,,
,,1.1248111300998265,,,
,,1.1157498508029513,,,
,,1.0437095811631945,,,
,,-0.015338609483506944,,,
,,-0.015181394153171116,,,
,,-0.015038495593600803,,,
,,-0.01490868780348036,,,
,,-0.033935801188151045,,,
,,-0.07375399271647136,,,
,,-0.07381587558322483,,,
,,-0.07372335645887587,,,
,,-0.07363789876302083,,,
,,-0.07323360019259982,,,
,,-0.07695128546820747,,,
,,-0.1744997066921658,,,
,,1.4971739059092295,,,
,,1.5085149468315973,,,
,,1.2920525444878472,,,
,,0.9697637939453125,,,
,,0.8413281928168402,,,
,,1.4010499403211805,,,
,,1.1332925754123264,,,
,,0.0885441165500217,,,
,,1.0827430555555555,,,
,,1.0762643771701388,,,
,,1.0677773708767362,,,
,,1.055737575954861,,,
,,0.17928696526421442,,,
,,-0.015179964701334635,,,
,,-0.01902851104736328,,,
,,-0.0736558363172743,,,
,,-0.07369978162977431,,,
,,-0.07359096103244357,,,
,,-0.07349100748697916,,,
,,-0.07339892069498698,,,
,,-0.073314208984375,,,
,,-0.0729115719265408,,,
,,-0.07655752393934462,,,
,,-0.1546824879116482,,,
,,1.4950540863253667,,,
,,1.5040855577256944,,,
,,1.5038716634114584,,,
,,1.5002572970920138,,,
,,1.4957954915364584,,,
,,1.4919205729166667,,,
,,1.1783993869357638,,,
,,0.10643502977159289,,,
,,1.214779052734375,,,
,,1.209963650173611,,,
,,1.2039911566840278,,,
,,1.1965387641059029,,,
,,1.185980224609375,,,
,,0.6581388346354167,,,
,,-0.015043346616956922,,,
,,-0.014913073645697699,,,
,,-0.014794300927056206,,,
,,-0.014685342576768663,,,
,,-0.014584633509318034,,,
,,-0.01449164178636339,,,
,,-0.014405411614312066,,,
,,-0.04777117411295573,,,
,,-0.0766528065999349,,,
,,-0.17693729612562392,,,
,,1.491148906323619,,,
,,1.500302734375,,,
,,1.5012361653645834,,,
,,1.4979294162326389,,,
,,1.4882317437065973,,,
,,1.4870342339409721,,,
,,1.2136881510416666,,,
,,0.12293885125054253,,,
,,1.2337476942274306,,,
,,1.2293903266059028,,,
,,1.2241567654079861,,,
,,1.2178716362847222,,,
,,1.2095142957899305,,,
,,1.196854248046875,,,
,,0.13963505215115019,,,
,,-0.01491339577568902,,,
,,-0.014793783823649088,,,
,,-0.014684136708577473,,,
,,-0.014582852257622613,,,
,,-0.014489222632514107,,,
,,-0.01440224223666721,,,
,,-0.014320043987698025,,,
,,-0.03997576819525825,,,
,,-0.17157968097262913,,,
,,1.4936477007808087,,,
,,1.503988308376736,,,
,,1.5054295518663194,,,
,,1.501854519314236,,,
,,1.496347927517361,,,
,,1.4913273111979166,,,
,,1.2144637044270834,,,
,,0.12550116644965278,,,
,,1.230499267578125,,,
,,1.2261812337239584,,,
,,1.2207600911458334,,,
,,1.214200439453125,,,
,,1.2051523166232638,,,
,,1.1915618218315973,,,
,,-0.015031744639078776,,,
,,-0.014892964892917209,,,
,,-0.014765134387546116,,,
,,-0.014647836685180665,,,
,,-0.014540301428900825,,,
,,-0.01444151348537869,,,
,,-0.014350239435831707,,,
,,-0.014265765084160699,,,
,,-0.051661143832736546,,,
,,-0.15572090148925782,,,
,,1.4981143884772123,,,
,,1.509705810546875,,,
,,1.5104134114583334,,,
,,1.5069588216145833,,,
,,1.496533474392361,,,
,,1.4906538899739583,,,
,,1.2628335232204861,,,
,,0.13740181816948785,,,
,,1.2208684624565973,,,
,,1.2163511827256945,,,
,,1.2106256781684028,,,
,,1.2034726291232638,,,
,,1.1935968695746528,,,
,,0.8589955647786458,,,
,,-0.014982981152004665,,,
,,-0.014850723478529188,,,
,,-0.014730104870266384,,,
,,-0.014619390699598524,,,
,,-0.014517528745863173,,,
,,-0.014423696729871961,,,
,,-0.014337443245781793,,,
,,-0.031581427256266274,,,
,,-0.07612503051757813,,,
,,-0.0711404758029514,,,
,,1.2351634979248047,,,
,,1.504766845703125,,,
,,1.5068303765190971,,,
,,1.5000377061631944,,,
,,1.4946510145399305,,,
,,1.4896986219618056,,,
,,0.890338134765625,,,
,,0.06990876939561631,,,
,,1.2216673448350694,,,
,,1.2171846516927083,,,
,,1.2119493272569444,,,
,,1.2051456705729167,,,
,,1.1961762152777777,,,
,,1.1825027126736112,,,
,,-0.015000278684828016,,,
,,-0.01487718900044759,,,
,,-0.014763956069946288,,,
,,-0.014660240809122722,,,
,,-0.014565892749362522,,,
,,-0.014481622907850477,,,
,,-0.014402679867214626,,,
,,-0.01463871955871582,,,
,,-0.07661853366427951,,,
,,-0.16394580205281575,,,
,,1.5023587735908546,,,
,,1.527231716579861,,,
,,1.2536214192708333,,,
,,1.2361296929253471,,,
,,1.4753202311197917,,,
,,0.39916527642144095,,,
,,0.5394775899251302,,,
,,0.013601885901557075,,,
,,0.9187742784288194,,,
,,0.9189437527126736,,,
,,0.7582510715060764,,,
,,-0.07431790669759114,,,
,,-0.0741556888156467,,,
,,-0.07400858561197916,,,
,,-0.0738751220703125,,,
,,-0.07375350952148438,,,
,,-0.07380488925509983,,,
,,-0.07386571248372396,,,
,,-0.07377222696940104,,,
,,-0.07368581983778212,,,
,,-0.07360480414496527,,,
,,-0.07352649264865452,,,
,,-0.07727684868706597,,,
,,-0.16973829057481554,,,
,,1.5073317816502336,,,
,,1.5190595160590277,,,
,,1.5221868218315973,,,
,,1.5190326605902778,,,
,,1.507608913845486,,,
,,1.4997606065538194,,,
,,1.32433837890625,,,
,,0.17275063408745658,,,
,,1.2189374457465278,,,
,,1.2141590711805557,,,
,,1.2080451117621527,,,
,,1.2003006998697916,,,
,,1.1892460123697917,,,
,,0.5532994588216146,,,
,,-0.015054794947306315,,,
,,-0.01492410871717665,,,
,,-0.014804925918579102,,,
,,-0.014695603052775065,,,
,,-0.014595170550876193,,,
,,-0.014502425723605685,,,
,,-0.014416717953152127,,,
,,-0.04927942487928602,,,
,,-0.0773761494954427,,,
,,0.08118295457628039,,,
,,1.500069308810764,,,
,,1.5122909884982638,,,
,,1.5168767632378473,,,
,,1.5078785536024306,,,
,,1.4988990614149305,,,
,,1.4959452311197916,,,
,,1.3968187120225695,,,
,,0.2053451707628038,,,
,,1.240425754123264,,,
,,1.2363161892361112,,,
,,1.2311964246961806,,,
,,1.22493408203125,,,
,,1.21682373046875,,,
,,1.2053704155815972,,,
,,0.3777032470703125,,,
,,-0.014918399386935764,,,
,,-0.01479681650797526,,,
,,-0.014684585995144314,,,
,,-0.0145809268951416,,,
,,-0.014484368430243599,,,
,,-0.014393810696072049,,,
,,-0.014307864507039388,,,
,,-0.01891543494330512,,,
,,0.10192379633585612,,,
,,1.494012451171875,,,
,,1.5062599012586806,,,
,,1.5060169813368056,,,
,,1.4999738226996528,,,
,,1.4894749620225693,,,
,,1.4793789333767362,,,
,,1.5094010416666668,,,
,,0.2551572502983941,,,
,,1.2598617892795139,,,
,,1.2564385308159722,,,
,,1.2521826171875,,,
,,1.2469349500868057,,,
,,1.2404180230034723,,,
,,1.2318672688802084,,,
,,1.2195001898871527,,,
,,0.19424884465005662,,,
,,-0.014767067167494033,,,
,,-0.014656067954169379,,,
,,-0.014555335574679905,,,
,,-0.014463336732652453,,,
,,-0.01437872780693902,,,
,,-0.014299675623575847,,,
,,-0.01875873565673828,,,
,,0.12022376166449653,,,
,,1.4932109917534722,,,
,,1.495403103298611,,,
,,1.498016357421875,,,
,,1.4910232204861111,,,
,,1.379586181640625,,,
,,1.4763591851128472,,,
,,0.9045286729600694,,,
,,0.07007278866238065,,,
,,1.2122825792100695,,,
,,1.2081085883246527,,,
,,1.2030193413628472,,,
,,1.196707763671875,,,
,,1.1882206217447917,,,
,,1.1761876085069445,,,
,,0.24207582261827257,,,
,,-0.014868330425686306,,,
,,-0.01475287119547526,,,
,,-0.014646595848931207,,,
,,-0.014548673629760742,,,
,,-0.014458790885077583,,,
,,-0.014375896453857421,,,
,,-0.027618885040283203,,,
,,-0.07608248392740885,,,
,,-0.07428432040744358,,,
,,1.2333064534929064,,,
,,1.5008406575520834,,,
,,1.5040681966145832,,,
,,1.4978301323784722,,,
,,1.4873563639322918,,,
,,1.4816727701822916,,,
,,1.5293512641059028,,,
,,0.2633768039279514,,,
,,1.2686996799045138,,,
,,1.2646880425347222,,,
,,1.259940185546875,,,
,,1.2542164442274306,,,
,,1.2471359592013889,,,
,,1.2372389051649306,,,
,,0.9072490098741319,,,
,,-0.014941895802815755,,,
,,-0.014822573131985135,,,
,,-0.014713297949896918,,,
,,-0.014612402386135525,,,
,,-0.014519677691989474,,,
,,-0.01443399535285102,,,
,,-0.014355427424112955,,,
,,-0.018771069844563802,,,
,,0.13459719128078884,,,
,,1.488264431423611,,,
,,1.4975777180989582,,,
,,1.4994481065538194,,,
,,1.4965265570746529,,,
,,1.4879551866319445,,,
,,1.4826669650607638,,,
,,0.7382438151041667,,,
,,0.06962270100911458,,,
,,1.2272928873697917,,,
,,1.2233338758680556,,,
,,1.2187041558159721,,,
,,1.21326416015625,,,
,,1.2062567816840277,,,
,,1.1965920681423612,,,
,,0.9306984456380208,,,
,,-0.014849574830796984,,,
,,-0.01473725848727756,,,
,,-0.014634172651502821,,,
,,-0.014539285235934788,,,
,,-0.014451682832505967,,,
,,-0.014370578130086263,,,
,,-0.014295518663194444,,,
,,-0.016687166425916885,,,
,,-0.07727166069878472,,,
,,-0.23000150044759116,,,
,,0.5831737857394749,,,
,,1.4091822645399306,,,
,,0.8298782009548611,,,
,,-0.26088790893554686,,,
,,0.9209275987413195,,,
,,0.4083430650499132,,,
,,-0.07386221143934461,,,
,,-0.07385370042588976,,,
,,-0.07383472018771702,,,
,,-0.07367298550075956,,,
,,-0.07369069417317708,,,
,,-0.07355869717068142,,,
,,-0.07343763563368055,,,
,,-0.07348832024468316,,,
,,-0.0733848402235243,,,
,,-0.07328956604003906,,,
,,-0.0732016330295139,,,
,,-0.07311985439724393,,,
,,-0.07304398430718316,,,
,,-0.07297376844618056,,,
,,-0.07274557325575087,,,
,,-0.07667906867133246,,,
,,-0.1573068152533637,,,
,,1.1115752854939396,,,
,,-0.27577184041341146,,,
,,0.5581803554958767,,,
,,-0.4080133056640625,,,
,,1.1902908409966362,,,
,,0.16416415744357638,,,
,,0.5012033632066515,,,
,,-0.49593712700737846,,,
,,0.91869140625,,,
,,0.42914486355251735,,,
,,-0.07406377156575521,,,
,,-0.07387671576605903,,,
,,-0.07387281629774306,,,
,,-0.07372473822699653,,,
,,-0.07359133402506511,,,
,,-0.07346972147623698,,,
,,-0.07335764567057292,,,
,,-0.07325347900390625,,,
,,-0.0729949442545573,,,
,,-0.07306728786892361,,,
,,-0.07298366122775608,,,
,,-0.07274238586425781,,,
,,-0.0767862786187066,,,
,,0.11271283891465929,,,
,,1.4891083441840278,,,
,,1.4978384060329861,,,
,,1.4998394097222223,,,
,,1.4928013780381943,,,
,,1.4787753634982639,,,
,,1.491600341796875,,,
,,1.519893527560764,,,
,,0.27479471842447917,,,
,,1.258228759765625,,,
,,1.2546148003472222,,,
,,1.2501679144965279,,,
,,1.2450139702690972,,,
,,1.238367919921875,,,
,,1.2297087944878473,,,
,,1.216626247829861,,,
,,-0.014949359893798829,,,
,,-0.014828192392985025,,,
,,-0.014716584947374132,,,
,,-0.014614135954115126,,,
,,-0.014519828160603841,,,
,,-0.014433159298366971,,,
,,-0.014352953169080945,,,
,,-0.01751617325676812,,,
,,-0.019259789784749348,,,
,,-0.12954789055718316,,,
,,0.7415984937879774,,,
,,1.307212185329861,,,
,,0.8634332275390625,,,
,,1.1426569281684027,,,
,,1.359109836154514,,,
,,0.8932668728298611,,,
,,-0.4539348687065972,,,
,,0.9265545654296875,,,
,,0.7108916558159722,,,
,,-0.07330229865180121,,,
,,-0.0732790289984809,,,
,,-0.07310739305284288,,,
,,-0.07311512417263455,,,
,,-0.07297534518771702,,,
,,-0.07284824795193143,,,
,,-0.07273219638400608,,,
,,-0.07262584262424045,,,
,,-0.07269010755750868,,,
,,-0.07259969075520833,,,
,,-0.0725160641140408,,,
,,-0.07211436801486545,,,
,,-0.07187928941514757,,,
,,-0.07164785597059461,,,
,,-0.07142027960883246,,,
,,-0.07119566175672742,,,
,,-0.07113650851779514,,,
,,-0.0710808351304796,,,
,,-0.0775008053249783,,,
,,-0.6577019585503472,,,
,,-0.002120975918240017,,,
,,-0.07312413533528646,,,
,,-0.07309176127115885,,,
,,-0.07291380140516493,,,
,,-0.07275288899739583,,,
,,-0.07260693020290798,,,
,,-0.07247421264648438,,,
,,-0.07235257466634115,,,
,,-0.07224053276909723,,,
,,-0.07213724772135417,,,
,,-0.07220447116427951,,,
,,-0.07227917141384549,,,
,,-0.0721985117594401,,,
,,-0.07228663974338108,,,
,,-0.07221873813205296,,,
,,-0.07215591430664063,,,
,,-0.07667687310112847,,,
,,-0.2021382819281684,,,
,,1.4901351961873135,,,
,,1.4978078884548611,,,
,,1.5006073676215277,,,
,,1.494801296657986,,,
,,1.4871370442708334,,,
,,1.4817845323350693,,,
,,1.525994873046875,,,
,,0.2622284613715278,,,
,,1.2706807454427083,,,
,,1.2672593858506944,,,
,,1.263397216796875,,,
,,1.2584334309895833,,,
,,1.2525014919704862,,,
,,1.2446279568142362,,,
,,1.233583034939236,,,
,,0.5230885484483507,,,
,,-0.0147830687628852,,,
,,-0.014675929811265734,,,
,,-0.01458157009548611,,,
,,-0.014494511286417643,,,
,,-0.01441107432047526,,,
,,-0.014331066343519423,,,
,,-0.019070989820692275,,,
,,0.12166245778401692,,,
,,1.4907603624131944,,,
,,1.4962514919704861,,,
,,1.4984290907118056,,,
,,1.4954671223958333,,,
,,1.4866322157118055,,,
,,1.4787254503038194,,,
,,1.5242982313368056,,,
,,0.2713125949435764,,,
,,1.281016574435764,,,
,,1.2775983344184028,,,
,,1.2736524793836805,,,
,,1.2692087131076388,,,
,,1.2636286078559027,,,
,,1.2567560492621528,,,
,,1.2474416775173611,,,
,,1.0835973442925346,,,
,,-0.014830978181627062,,,
,,-0.014720240698920356,,,
,,-0.014619345135158963,,,
,,-0.01452694469028049,,,
,,-0.0144415283203125,,,
,,-0.014360051684909397,,,
,,-0.019094587961832683,,,
,,-0.07282836702134875,,,
,,1.4888477580649002,,,
,,1.505543484157986,,,
,,1.510683865017361,,,
,,0.6783605278862848,,,
,,1.339632839626736,,,
,,1.4918943956163195,,,
,,1.5294418674045138,,,
,,0.2701234775119358,,,
,,1.213401150173611,,,
,,1.2090508355034721,,,
,,1.203670383029514,,,
,,1.1967654079861112,,,
,,1.1875828721788195,,,
,,1.1740553114149306,,,
,,-0.015037784576416016,,,
,,-0.014905867046780057,,,
,,-0.01478520499335395,,,
,,-0.014673957824707031,,,
,,-0.014570945103963217,,,
,,-0.014475237528483073,,,
,,-0.014385401407877604,,,
,,-0.03819883558485243,,,
,,-0.07835539923773871,,,
,,0.38151222652859157,,,
,,1.4771371799045139,,,
,,1.493808865017361,,,
,,1.4991126844618055,,,
,,1.495675998263889,,,
,,1.4841787380642362,,,
,,1.4735694715711805,,,
,,1.5171893988715277,,,
,,0.27333175659179687,,,
,,1.2914299858940972,,,
,,1.2887814670138888,,,
,,1.2856776258680556,,,
,,1.2819661458333333,,,
,,1.2778106011284722,,,
,,1.2726433648003472,,,
,,1.2664156087239584,,,
,,1.258243679470486,,,
,,1.2463435872395834,,,
,,0.32329596625434026,,,
,,-0.014594898223876954,,,
,,-0.014502617518107096,,,
,,-0.014417762756347657,,,
,,-0.014338503943549262,,,
,,-0.019501819610595703,,,
,,0.39576301998562285,,,
,,1.4787166341145834,,,
,,1.4935496690538195,,,
,,1.498909640842014,,,
,,1.489726833767361,,,
,,1.4826932779947917,,,
,,1.469174533420139,,,
,,1.5146476236979167,,,
,,0.27938517252604167,,,
,,1.3049674479166666,,,
,,1.302262912326389,,,
,,1.2991661241319445,,,
,,1.2954612901475695,,,
,,1.2913252766927084,,,
,,1.2864109971788193,,,
,,1.2802225748697917,,,
,,1.2719749620225695,,,
,,1.2602682834201389,,,
,,0.3862325710720486,,,
,,-0.014599492814805772,,,
,,-0.014505241182115342,,,
,,-0.014418440924750434,,,
,,-0.01433662838406033,,,
,,-0.019596197340223526,,,
,,0.3920343271891276,,,
,,1.4697762044270832,,,
,,1.4819662814670138,,,
,,1.4846560329861112,,,
,,1.477723659939236,,,
,,1.4660298665364584,,,
,,1.4586775716145832,,,
,,1.5057024468315972,,,
,,0.2818829684787326,,,
,,1.3095309787326388,,,
,,1.3066856553819444,,,
,,1.3036268446180554,,,
,,1.3001258680555556,,,
,,1.2960333930121528,,,
,,1.2911064995659722,,,
,,1.2850531684027777,,,
,,1.2769032118055557,,,
,,1.2655384657118056,,,
,,0.4135995822482639,,,
,,-0.014623998006184896,,,
,,-0.014529221852620443,,,
,,-0.014442097345987956,,,
,,-0.01436024030049642,,,
,,-0.017801536983913846,,,
,,-0.018814784155951607,,,
,,-0.0147223695119222,,,
,,-0.01460323863559299,,,
,,-0.01449847009446886,,,
,,-0.014402119318644206,,,
,,-0.031813204023573134,,,
,,-0.07200801425509983,,,
,,-0.0720979224310981,,,
,,-0.07298199971516928,,,
,,-0.07278333875868055,,,
,,-0.07289048936631945,,,
,,-0.07300162421332465,,,
,,-0.07295430501302083,,,
,,-0.07291029188368056,,,
,,-0.0728690931532118,,,
,,-0.18484515719943576,,,
,,-0.24133414374457465,,,
,,-0.24125856187608508,,,
,,-0.24110516018337674,,,
,,-0.24222008599175346,,,
,,-0.24318501790364583,,,
,,-0.24320098876953125,,,
,,-0.24630857679578994,,,
,,-0.07709996541341146,,,
,,-0.18187616136338974,,,
,,1.4887335566439692,,,
,,1.4994837782118056,,,
,,0.4614779324001736,,,
,,0.8881041124131944,,,
,,1.0882040066189236,,,
,,1.1918729654947917,,,
,,1.4755523003472222,,,
,,0.27709365844726563,,,
,,1.0770690239800347,,,
,,1.070681627061632,,,
,,1.0625179036458334,,,
,,1.050662095811632,,,
,,0.26818159315321183,,,
,,-0.01521431393093533,,,
,,-0.030858597225613064,,,
,,-0.07417182922363282,,,
,,-0.07405155605740017,,,
,,-0.07394203186035156,,,
,,-0.07384144253200955,,,
,,-0.07374872843424479,,,
,,-0.07366351657443576,,,
,,-0.07342046101888021,,,
,,-0.07807195875379774,,,
,,0.4011996226840549,,,
,,1.4851500108506945,,,
,,1.499356418185764,,,
,,1.5055095757378472,,,
,,1.5027110460069444,,,
,,0.3116231282552083,,,
,,1.231487087673611,,,
,,1.2269268120659722,,,
,,1.2207758246527778,,,
,,1.2138418240017361,,,
,,1.2026542154947917,,,
,,0.4883626980251736,,,
,,-0.015047057469685873,,,
,,-0.014916107389662,,,
,,-0.01479647742377387,,,
,,-0.014686546325683593,,,
,,-0.014585616853502062,,,
,,-0.014492288165622287,,,
,,-0.014406100379096138,,,
,,-0.015893001556396485,,,
,,-0.07348646375868055,,,
,,-0.07341568840874566,,,
,,-0.07318545871310764,,,
,,-0.07807132297092013,,,
,,0.38093743642171224,,,
,,1.4737584092881943,,,
,,1.487966579861111,,,
,,1.4881495496961805,,,
,,1.4824037000868056,,,
,,1.470378689236111,,,
,,1.461279296875,,,
,,1.5069774034288195,,,
,,0.2759487915039063,,,
,,1.29939208984375,,,
,,1.2968486870659721,,,
,,1.2937859429253473,,,
,,1.2905217827690971,,,
,,1.2866327582465278,,,
,,1.2821481662326388,,,
,,1.2765181477864582,,,
,,1.269457736545139,,,
,,1.2599952528211806,,,
,,1.1419809299045138,,,
,,-0.014538715150621202,,,
,,-0.014439579645792643,,,
,,-0.01434769418504503,,,
,,-0.014262891345553927,,,
,,-0.01827808803982205,,,
,,-0.046824954350789386,,,
,,1.4687587880505533,,,
,,1.4716795518663195,,,
,,1.4755171712239583,,,
,,1.4675454372829861,,,
,,1.4501671006944445,,,
,,1.4445045301649306,,,
,,1.4955826822916667,,,
,,0.28082505967881943,,,
,,1.3098870171440973,,,
,,1.307391086154514,,,
,,1.3044999186197916,,,
,,1.300997314453125,,,
,,1.2967312282986112,,,
,,1.2916472710503473,,,
,,1.2854652235243056,,,
,,1.2773994954427084,,,
,,1.2660480414496529,,,
,,0.4625502183702257,,,
,,-0.01460438092549642,,,
,,-0.014510654873318143,,,
,,-0.014424883524576822,,,
,,-0.014343973795572916,,,
,,-0.020229682922363282,,,
,,0.6797829098171658,,,
,,1.4583246527777778,,,
,,1.4732450358072917,,,
,,1.4788283962673612,,,
,,1.4736482747395834,,,
,,1.4648002115885417,,,
,,1.4524952528211805,,,
,,1.4985202365451389,,,
,,0.27989720662434897,,,
,,1.323741183810764,,,
,,1.3212799750434028,,,
,,1.318531765407986,,,
,,1.3154873318142362,,,
,,1.3122111002604167,,,
,,1.3083927408854166,,,
,,1.3038617621527777,,,
,,1.2981793891059028,,,
,,1.2911078559027778,,,
,,1.2817293294270833,,,
,,1.1475766330295138,,,
,,-0.014505382113986545,,,
,,-0.014418732325236003,,,
,,-0.014337194230821398,,,
,,-0.020324488745795354,,,
,,0.6771711519029405,,,
,,1.4545582411024305,,,
,,1.4676939561631945,,,
,,1.4707750108506945,,,
,,1.4636196560329862,,,
,,1.4552426486545138,,,
,,1.44605712890625,,,
,,1.4975459798177084,,,
,,0.2811874559190538,,,
,,1.3296630859375,,,
,,1.3273259819878471,,,
,,1.324719509548611,,,
,,1.3217805989583333,,,
,,1.3184562174479166,,,
,,1.3147989908854167,,,
,,1.3104816351996529,,,
