MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
CA6qid8A,31213,CA,true,36.56325055,-119.7390911,NA,4.9891,3.844299987e6,0,ptc,B,366.14176585339953,1098.4252975601985,12,1.83768637289145e6,4.5387328,3.0,0.5729517060908784,1.8491693166130793e6,2.061515600062379e6,1.526535686169557e6,1.526535686169557e6,830232.6719701631,830232.6719701631
