MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
NYANYFDK,322130,NY,true,42.92274524,-73.32282766,NA,9.9667,6.836261057e6,0,ptc,B,673.5185480785409,2020.5556442356228,12,3.599000309197343e6,9.0774656,3.0,0.609997728090835,3.4457643697913187e6,3.480434400321159e6,3.930744915747617e6,3.930744915747617e6,1.9419518316952367e6,1.9419518316952367e6
