MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
AZQxXOKP,336412,AZ,true,33.18295653,-111.7291197,NA,440.5213,9.260350999e6,0,ptc,B,1812.0666870023495,5436.200061007048,12,9.622161251096481e6,22.693664,3.0,0.6061698733397718,6.259970662631126e6,3.1618999750106046e6,4.4895231321594035e6,4.4895231321594035e6,1.6341937742278406e6,1.6341937742278406e6
