MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
MIh05eNi,311421,MI,false,43.50853621,-85.92489291,NA,37.6195,1.7017018277999997e7,0,ptc,B,3148.941737414419,9446.825212243257,12,1.6389829858936515e7,36.3098624,3.0,0.5941631505860985,1.140052070668482e7,5.835471575024071e6,2.393954273950553e7,2.393954273950553e7,8.524215752336722e6,8.524215752336722e6
