MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
MNtWJV2J,326122,MN,false,43.88690405,-92.85076105,NA,4.8674,3.6849200409999997e6,0,ptc,B,325.20330079438185,975.6099023831455,12,1.701571452596827e6,4.5387328,3.0,0.5972981086969422,1.6844226795578797e6,2.0604965638295263e6,3.1755950486222096e6,3.1755950486222096e6,1.8133920809614146e6,1.8133920809614146e6
