MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
TXC3du2T,316110,TX,true,36.04227087,-102.0090786,NA,12.6073,2.014896298e6,0,ptc,B,369.7568231041922,1109.2704693125766,12,1.8635638035915615e6,4.5387328,3.0,0.5753391978850805,1.3082384607364712e6,773369.4851715094,2.1392867157905716e6,2.1392867157905716e6,844117.3768956538,844117.3768956538
