MatchID,NAICS,state,DAC,input_Latitude,input_Longitude,input_roofsqft,input_landacres,input_annual_electric_load_kWh,input_annual_ng_load_mmbtu,csp_type,option,cst_size_kWe,cst_solar_kWth,cst_tes_hrs,annual_kwh_energy_production,cst_size_acres,solar_multiple,capacity_factor,csp_serving_load,Grid_Electricity_Supplied_kWh_annual,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_site,BAU_Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only,Total_Annual_Emissions_lbs_CO2e_lrmer_site,Total_Annual_Emissions_lbs_CO2e_lrmer_elec_only
SCmD2JrZ,327320,SC,true,33.49077453,-80.91712398,NA,84.7114,2.837972796e6,0,ptc,B,518.1061937961991,1554.3185813885975,12,2.9454580413528676e6,9.0774656,3.0,0.6489779633281207,1.880294465180526e6,1.0414203575426219e6,3.357068594505051e6,3.357068594505051e6,1.226291266943074e6,1.226291266943074e6
